49.0,1685.656494140625
99.0,1402.703369140625
149.0,871.671630859375
199.0,920.643798828125
249.0,566.34130859375
299.0,824.068115234375
349.0,854.810791015625
399.0,342.1065979003906
449.0,368.6436767578125
499.0,557.9348754882812
549.0,606.8978271484375
599.0,172.2147979736328
649.0,312.499755859375
699.0,212.96792602539062
749.0,154.02810668945312
799.0,199.6969451904297
849.0,333.478271484375
899.0,103.1054458618164
949.0,88.15342712402344
999.0,139.63490295410156
1049.0,165.8770294189453
1099.0,27.301166534423828
1149.0,73.17466735839844
1199.0,21.863189697265625
1249.0,38.66941833496094
1299.0,197.2601318359375
1349.0,3.030625581741333
1399.0,72.74337768554688
1449.0,0.4081920385360718
1499.0,42.088443756103516
1549.0,60.678138732910156
1599.0,13.85303020477295
1649.0,37.66420364379883
1699.0,45.48258972167969
1749.0,2.533784866333008
1799.0,30.51668930053711
1849.0,40.15226745605469
1899.0,5.770805835723877
1949.0,7.660426616668701
1999.0,128.88882446289062
2049.0,89.9534912109375
2099.0,54.74921417236328
2149.0,18.930286407470703
2199.0,34.005340576171875
2249.0,21.418886184692383
2299.0,30.86057472229004
2349.0,28.60675621032715
2399.0,23.576738357543945
2449.0,1.9451661109924316
2499.0,0.3117809295654297
2549.0,42.4508056640625
2599.0,158.93197631835938
2649.0,288.9335632324219
2699.0,28.97608757019043
2749.0,4.673991680145264
2799.0,11.800402641296387
2849.0,1.739975929260254
2899.0,6.893388748168945
2949.0,2.1224255561828613
2999.0,12.840620040893555
3049.0,8.071161270141602
3099.0,32.19613265991211
3149.0,24.41657257080078
3199.0,26.63668441772461
3249.0,15.548583984375
3299.0,5.082973003387451
3349.0,7.242064476013184
3399.0,4.690970420837402
3449.0,51.42555618286133
3499.0,33.976810455322266
3549.0,4.847158432006836
3599.0,76.94525146484375
3649.0,24.179275512695312
3699.0,33.25685119628906
3749.0,9.975428581237793
3799.0,25.707035064697266
3849.0,19.037338256835938
3899.0,9.07282829284668
3949.0,11.082780838012695
3999.0,18.761323928833008
4049.0,30.532920837402344
4099.0,10.685843467712402
4149.0,59.481971740722656
